subject_id,activity_name,category,split,source_image,source_label,destination_image,destination_label,link_method
9,Walk,adl,train,Subject.9/Walk/cams900105.png,Subject.9/Walk/cams900105.txt,images/train/S9_walk_cams900105.png,labels/train/S9_walk_cams900105.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900106.png,Subject.9/Walk/cams900106.txt,images/train/S9_walk_cams900106.png,labels/train/S9_walk_cams900106.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900107.png,Subject.9/Walk/cams900107.txt,images/train/S9_walk_cams900107.png,labels/train/S9_walk_cams900107.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900108.png,Subject.9/Walk/cams900108.txt,images/train/S9_walk_cams900108.png,labels/train/S9_walk_cams900108.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900109.png,Subject.9/Walk/cams900109.txt,images/train/S9_walk_cams900109.png,labels/train/S9_walk_cams900109.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900110.png,Subject.9/Walk/cams900110.txt,images/train/S9_walk_cams900110.png,labels/train/S9_walk_cams900110.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900111.png,Subject.9/Walk/cams900111.txt,images/train/S9_walk_cams900111.png,labels/train/S9_walk_cams900111.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900112.png,Subject.9/Walk/cams900112.txt,images/train/S9_walk_cams900112.png,labels/train/S9_walk_cams900112.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900113.png,Subject.9/Walk/cams900113.txt,images/train/S9_walk_cams900113.png,labels/train/S9_walk_cams900113.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900114.png,Subject.9/Walk/cams900114.txt,images/train/S9_walk_cams900114.png,labels/train/S9_walk_cams900114.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900115.png,Subject.9/Walk/cams900115.txt,images/train/S9_walk_cams900115.png,labels/train/S9_walk_cams900115.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900116.png,Subject.9/Walk/cams900116.txt,images/train/S9_walk_cams900116.png,labels/train/S9_walk_cams900116.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900117.png,Subject.9/Walk/cams900117.txt,images/train/S9_walk_cams900117.png,labels/train/S9_walk_cams900117.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900118.png,Subject.9/Walk/cams900118.txt,images/train/S9_walk_cams900118.png,labels/train/S9_walk_cams900118.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900119.png,Subject.9/Walk/cams900119.txt,images/train/S9_walk_cams900119.png,labels/train/S9_walk_cams900119.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900120.png,Subject.9/Walk/cams900120.txt,images/train/S9_walk_cams900120.png,labels/train/S9_walk_cams900120.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900121.png,Subject.9/Walk/cams900121.txt,images/train/S9_walk_cams900121.png,labels/train/S9_walk_cams900121.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900122.png,Subject.9/Walk/cams900122.txt,images/train/S9_walk_cams900122.png,labels/train/S9_walk_cams900122.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900123.png,Subject.9/Walk/cams900123.txt,images/train/S9_walk_cams900123.png,labels/train/S9_walk_cams900123.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900124.png,Subject.9/Walk/cams900124.txt,images/train/S9_walk_cams900124.png,labels/train/S9_walk_cams900124.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900125.png,Subject.9/Walk/cams900125.txt,images/train/S9_walk_cams900125.png,labels/train/S9_walk_cams900125.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900126.png,Subject.9/Walk/cams900126.txt,images/train/S9_walk_cams900126.png,labels/train/S9_walk_cams900126.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900127.png,Subject.9/Walk/cams900127.txt,images/train/S9_walk_cams900127.png,labels/train/S9_walk_cams900127.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900128.png,Subject.9/Walk/cams900128.txt,images/train/S9_walk_cams900128.png,labels/train/S9_walk_cams900128.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900129.png,Subject.9/Walk/cams900129.txt,images/train/S9_walk_cams900129.png,labels/train/S9_walk_cams900129.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900130.png,Subject.9/Walk/cams900130.txt,images/train/S9_walk_cams900130.png,labels/train/S9_walk_cams900130.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900131.png,Subject.9/Walk/cams900131.txt,images/train/S9_walk_cams900131.png,labels/train/S9_walk_cams900131.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900132.png,Subject.9/Walk/cams900132.txt,images/train/S9_walk_cams900132.png,labels/train/S9_walk_cams900132.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900133.png,Subject.9/Walk/cams900133.txt,images/train/S9_walk_cams900133.png,labels/train/S9_walk_cams900133.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900134.png,Subject.9/Walk/cams900134.txt,images/train/S9_walk_cams900134.png,labels/train/S9_walk_cams900134.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900135.png,Subject.9/Walk/cams900135.txt,images/train/S9_walk_cams900135.png,labels/train/S9_walk_cams900135.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900136.png,Subject.9/Walk/cams900136.txt,images/train/S9_walk_cams900136.png,labels/train/S9_walk_cams900136.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900137.png,Subject.9/Walk/cams900137.txt,images/train/S9_walk_cams900137.png,labels/train/S9_walk_cams900137.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900138.png,Subject.9/Walk/cams900138.txt,images/train/S9_walk_cams900138.png,labels/train/S9_walk_cams900138.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900139.png,Subject.9/Walk/cams900139.txt,images/train/S9_walk_cams900139.png,labels/train/S9_walk_cams900139.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900141.png,Subject.9/Walk/cams900141.txt,images/train/S9_walk_cams900141.png,labels/train/S9_walk_cams900141.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900142.png,Subject.9/Walk/cams900142.txt,images/train/S9_walk_cams900142.png,labels/train/S9_walk_cams900142.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900143.png,Subject.9/Walk/cams900143.txt,images/train/S9_walk_cams900143.png,labels/train/S9_walk_cams900143.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900144.png,Subject.9/Walk/cams900144.txt,images/train/S9_walk_cams900144.png,labels/train/S9_walk_cams900144.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900145.png,Subject.9/Walk/cams900145.txt,images/train/S9_walk_cams900145.png,labels/train/S9_walk_cams900145.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900146.png,Subject.9/Walk/cams900146.txt,images/train/S9_walk_cams900146.png,labels/train/S9_walk_cams900146.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900147.png,Subject.9/Walk/cams900147.txt,images/train/S9_walk_cams900147.png,labels/train/S9_walk_cams900147.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900148.png,Subject.9/Walk/cams900148.txt,images/train/S9_walk_cams900148.png,labels/train/S9_walk_cams900148.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900149.png,Subject.9/Walk/cams900149.txt,images/train/S9_walk_cams900149.png,labels/train/S9_walk_cams900149.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900150.png,Subject.9/Walk/cams900150.txt,images/train/S9_walk_cams900150.png,labels/train/S9_walk_cams900150.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900151.png,Subject.9/Walk/cams900151.txt,images/train/S9_walk_cams900151.png,labels/train/S9_walk_cams900151.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900152.png,Subject.9/Walk/cams900152.txt,images/train/S9_walk_cams900152.png,labels/train/S9_walk_cams900152.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900153.png,Subject.9/Walk/cams900153.txt,images/train/S9_walk_cams900153.png,labels/train/S9_walk_cams900153.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900154.png,Subject.9/Walk/cams900154.txt,images/train/S9_walk_cams900154.png,labels/train/S9_walk_cams900154.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900155.png,Subject.9/Walk/cams900155.txt,images/train/S9_walk_cams900155.png,labels/train/S9_walk_cams900155.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900156.png,Subject.9/Walk/cams900156.txt,images/train/S9_walk_cams900156.png,labels/train/S9_walk_cams900156.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900157.png,Subject.9/Walk/cams900157.txt,images/train/S9_walk_cams900157.png,labels/train/S9_walk_cams900157.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900158.png,Subject.9/Walk/cams900158.txt,images/train/S9_walk_cams900158.png,labels/train/S9_walk_cams900158.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900159.png,Subject.9/Walk/cams900159.txt,images/train/S9_walk_cams900159.png,labels/train/S9_walk_cams900159.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900160.png,Subject.9/Walk/cams900160.txt,images/train/S9_walk_cams900160.png,labels/train/S9_walk_cams900160.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900161.png,Subject.9/Walk/cams900161.txt,images/train/S9_walk_cams900161.png,labels/train/S9_walk_cams900161.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900162.png,Subject.9/Walk/cams900162.txt,images/train/S9_walk_cams900162.png,labels/train/S9_walk_cams900162.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900163.png,Subject.9/Walk/cams900163.txt,images/train/S9_walk_cams900163.png,labels/train/S9_walk_cams900163.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900164.png,Subject.9/Walk/cams900164.txt,images/train/S9_walk_cams900164.png,labels/train/S9_walk_cams900164.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900165.png,Subject.9/Walk/cams900165.txt,images/train/S9_walk_cams900165.png,labels/train/S9_walk_cams900165.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900166.png,Subject.9/Walk/cams900166.txt,images/train/S9_walk_cams900166.png,labels/train/S9_walk_cams900166.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900167.png,Subject.9/Walk/cams900167.txt,images/train/S9_walk_cams900167.png,labels/train/S9_walk_cams900167.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900168.png,Subject.9/Walk/cams900168.txt,images/train/S9_walk_cams900168.png,labels/train/S9_walk_cams900168.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900169.png,Subject.9/Walk/cams900169.txt,images/train/S9_walk_cams900169.png,labels/train/S9_walk_cams900169.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900170.png,Subject.9/Walk/cams900170.txt,images/train/S9_walk_cams900170.png,labels/train/S9_walk_cams900170.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900171.png,Subject.9/Walk/cams900171.txt,images/train/S9_walk_cams900171.png,labels/train/S9_walk_cams900171.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900172.png,Subject.9/Walk/cams900172.txt,images/train/S9_walk_cams900172.png,labels/train/S9_walk_cams900172.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900173.png,Subject.9/Walk/cams900173.txt,images/train/S9_walk_cams900173.png,labels/train/S9_walk_cams900173.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900174.png,Subject.9/Walk/cams900174.txt,images/train/S9_walk_cams900174.png,labels/train/S9_walk_cams900174.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900175.png,Subject.9/Walk/cams900175.txt,images/train/S9_walk_cams900175.png,labels/train/S9_walk_cams900175.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900176.png,Subject.9/Walk/cams900176.txt,images/train/S9_walk_cams900176.png,labels/train/S9_walk_cams900176.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900177.png,Subject.9/Walk/cams900177.txt,images/train/S9_walk_cams900177.png,labels/train/S9_walk_cams900177.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900178.png,Subject.9/Walk/cams900178.txt,images/train/S9_walk_cams900178.png,labels/train/S9_walk_cams900178.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900179.png,Subject.9/Walk/cams900179.txt,images/train/S9_walk_cams900179.png,labels/train/S9_walk_cams900179.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900180.png,Subject.9/Walk/cams900180.txt,images/train/S9_walk_cams900180.png,labels/train/S9_walk_cams900180.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900181.png,Subject.9/Walk/cams900181.txt,images/train/S9_walk_cams900181.png,labels/train/S9_walk_cams900181.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900182.png,Subject.9/Walk/cams900182.txt,images/train/S9_walk_cams900182.png,labels/train/S9_walk_cams900182.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900183.png,Subject.9/Walk/cams900183.txt,images/train/S9_walk_cams900183.png,labels/train/S9_walk_cams900183.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900184.png,Subject.9/Walk/cams900184.txt,images/train/S9_walk_cams900184.png,labels/train/S9_walk_cams900184.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900185.png,Subject.9/Walk/cams900185.txt,images/train/S9_walk_cams900185.png,labels/train/S9_walk_cams900185.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900186.png,Subject.9/Walk/cams900186.txt,images/train/S9_walk_cams900186.png,labels/train/S9_walk_cams900186.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900187.png,Subject.9/Walk/cams900187.txt,images/train/S9_walk_cams900187.png,labels/train/S9_walk_cams900187.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900188.png,Subject.9/Walk/cams900188.txt,images/train/S9_walk_cams900188.png,labels/train/S9_walk_cams900188.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900189.png,Subject.9/Walk/cams900189.txt,images/train/S9_walk_cams900189.png,labels/train/S9_walk_cams900189.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900190.png,Subject.9/Walk/cams900190.txt,images/train/S9_walk_cams900190.png,labels/train/S9_walk_cams900190.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900191.png,Subject.9/Walk/cams900191.txt,images/train/S9_walk_cams900191.png,labels/train/S9_walk_cams900191.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900192.png,Subject.9/Walk/cams900192.txt,images/train/S9_walk_cams900192.png,labels/train/S9_walk_cams900192.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900193.png,Subject.9/Walk/cams900193.txt,images/train/S9_walk_cams900193.png,labels/train/S9_walk_cams900193.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900194.png,Subject.9/Walk/cams900194.txt,images/train/S9_walk_cams900194.png,labels/train/S9_walk_cams900194.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900195.png,Subject.9/Walk/cams900195.txt,images/train/S9_walk_cams900195.png,labels/train/S9_walk_cams900195.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900196.png,Subject.9/Walk/cams900196.txt,images/train/S9_walk_cams900196.png,labels/train/S9_walk_cams900196.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900197.png,Subject.9/Walk/cams900197.txt,images/train/S9_walk_cams900197.png,labels/train/S9_walk_cams900197.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900198.png,Subject.9/Walk/cams900198.txt,images/train/S9_walk_cams900198.png,labels/train/S9_walk_cams900198.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900199.png,Subject.9/Walk/cams900199.txt,images/train/S9_walk_cams900199.png,labels/train/S9_walk_cams900199.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900200.png,Subject.9/Walk/cams900200.txt,images/train/S9_walk_cams900200.png,labels/train/S9_walk_cams900200.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900201.png,Subject.9/Walk/cams900201.txt,images/train/S9_walk_cams900201.png,labels/train/S9_walk_cams900201.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900202.png,Subject.9/Walk/cams900202.txt,images/train/S9_walk_cams900202.png,labels/train/S9_walk_cams900202.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900203.png,Subject.9/Walk/cams900203.txt,images/train/S9_walk_cams900203.png,labels/train/S9_walk_cams900203.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900204.png,Subject.9/Walk/cams900204.txt,images/train/S9_walk_cams900204.png,labels/train/S9_walk_cams900204.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900205.png,Subject.9/Walk/cams900205.txt,images/train/S9_walk_cams900205.png,labels/train/S9_walk_cams900205.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900206.png,Subject.9/Walk/cams900206.txt,images/train/S9_walk_cams900206.png,labels/train/S9_walk_cams900206.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900207.png,Subject.9/Walk/cams900207.txt,images/train/S9_walk_cams900207.png,labels/train/S9_walk_cams900207.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900208.png,Subject.9/Walk/cams900208.txt,images/train/S9_walk_cams900208.png,labels/train/S9_walk_cams900208.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900209.png,Subject.9/Walk/cams900209.txt,images/train/S9_walk_cams900209.png,labels/train/S9_walk_cams900209.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900210.png,Subject.9/Walk/cams900210.txt,images/train/S9_walk_cams900210.png,labels/train/S9_walk_cams900210.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900211.png,Subject.9/Walk/cams900211.txt,images/train/S9_walk_cams900211.png,labels/train/S9_walk_cams900211.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900212.png,Subject.9/Walk/cams900212.txt,images/train/S9_walk_cams900212.png,labels/train/S9_walk_cams900212.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900213.png,Subject.9/Walk/cams900213.txt,images/train/S9_walk_cams900213.png,labels/train/S9_walk_cams900213.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900214.png,Subject.9/Walk/cams900214.txt,images/train/S9_walk_cams900214.png,labels/train/S9_walk_cams900214.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900215.png,Subject.9/Walk/cams900215.txt,images/train/S9_walk_cams900215.png,labels/train/S9_walk_cams900215.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900216.png,Subject.9/Walk/cams900216.txt,images/train/S9_walk_cams900216.png,labels/train/S9_walk_cams900216.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900217.png,Subject.9/Walk/cams900217.txt,images/train/S9_walk_cams900217.png,labels/train/S9_walk_cams900217.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900218.png,Subject.9/Walk/cams900218.txt,images/train/S9_walk_cams900218.png,labels/train/S9_walk_cams900218.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900219.png,Subject.9/Walk/cams900219.txt,images/train/S9_walk_cams900219.png,labels/train/S9_walk_cams900219.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900220.png,Subject.9/Walk/cams900220.txt,images/train/S9_walk_cams900220.png,labels/train/S9_walk_cams900220.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900221.png,Subject.9/Walk/cams900221.txt,images/train/S9_walk_cams900221.png,labels/train/S9_walk_cams900221.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900222.png,Subject.9/Walk/cams900222.txt,images/train/S9_walk_cams900222.png,labels/train/S9_walk_cams900222.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900223.png,Subject.9/Walk/cams900223.txt,images/train/S9_walk_cams900223.png,labels/train/S9_walk_cams900223.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900224.png,Subject.9/Walk/cams900224.txt,images/train/S9_walk_cams900224.png,labels/train/S9_walk_cams900224.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900225.png,Subject.9/Walk/cams900225.txt,images/train/S9_walk_cams900225.png,labels/train/S9_walk_cams900225.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900226.png,Subject.9/Walk/cams900226.txt,images/train/S9_walk_cams900226.png,labels/train/S9_walk_cams900226.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900227.png,Subject.9/Walk/cams900227.txt,images/train/S9_walk_cams900227.png,labels/train/S9_walk_cams900227.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900228.png,Subject.9/Walk/cams900228.txt,images/train/S9_walk_cams900228.png,labels/train/S9_walk_cams900228.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900229.png,Subject.9/Walk/cams900229.txt,images/train/S9_walk_cams900229.png,labels/train/S9_walk_cams900229.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900230.png,Subject.9/Walk/cams900230.txt,images/train/S9_walk_cams900230.png,labels/train/S9_walk_cams900230.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900231.png,Subject.9/Walk/cams900231.txt,images/train/S9_walk_cams900231.png,labels/train/S9_walk_cams900231.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900232.png,Subject.9/Walk/cams900232.txt,images/train/S9_walk_cams900232.png,labels/train/S9_walk_cams900232.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900233.png,Subject.9/Walk/cams900233.txt,images/train/S9_walk_cams900233.png,labels/train/S9_walk_cams900233.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900234.png,Subject.9/Walk/cams900234.txt,images/train/S9_walk_cams900234.png,labels/train/S9_walk_cams900234.txt,hardlink
9,Walk,adl,train,Subject.9/Walk/cams900235.png,Subject.9/Walk/cams900235.txt,images/train/S9_walk_cams900235.png,labels/train/S9_walk_cams900235.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400001.png,Subject.4/Fall backwards/cas400001.txt,images/val/S4_fall_backwards_cas400001.png,labels/val/S4_fall_backwards_cas400001.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400002.png,Subject.4/Fall backwards/cas400002.txt,images/val/S4_fall_backwards_cas400002.png,labels/val/S4_fall_backwards_cas400002.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400003.png,Subject.4/Fall backwards/cas400003.txt,images/val/S4_fall_backwards_cas400003.png,labels/val/S4_fall_backwards_cas400003.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400004.png,Subject.4/Fall backwards/cas400004.txt,images/val/S4_fall_backwards_cas400004.png,labels/val/S4_fall_backwards_cas400004.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400005.png,Subject.4/Fall backwards/cas400005.txt,images/val/S4_fall_backwards_cas400005.png,labels/val/S4_fall_backwards_cas400005.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400006.png,Subject.4/Fall backwards/cas400006.txt,images/val/S4_fall_backwards_cas400006.png,labels/val/S4_fall_backwards_cas400006.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400007.png,Subject.4/Fall backwards/cas400007.txt,images/val/S4_fall_backwards_cas400007.png,labels/val/S4_fall_backwards_cas400007.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400008.png,Subject.4/Fall backwards/cas400008.txt,images/val/S4_fall_backwards_cas400008.png,labels/val/S4_fall_backwards_cas400008.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400009.png,Subject.4/Fall backwards/cas400009.txt,images/val/S4_fall_backwards_cas400009.png,labels/val/S4_fall_backwards_cas400009.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400010.png,Subject.4/Fall backwards/cas400010.txt,images/val/S4_fall_backwards_cas400010.png,labels/val/S4_fall_backwards_cas400010.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400011.png,Subject.4/Fall backwards/cas400011.txt,images/val/S4_fall_backwards_cas400011.png,labels/val/S4_fall_backwards_cas400011.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400012.png,Subject.4/Fall backwards/cas400012.txt,images/val/S4_fall_backwards_cas400012.png,labels/val/S4_fall_backwards_cas400012.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400013.png,Subject.4/Fall backwards/cas400013.txt,images/val/S4_fall_backwards_cas400013.png,labels/val/S4_fall_backwards_cas400013.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400014.png,Subject.4/Fall backwards/cas400014.txt,images/val/S4_fall_backwards_cas400014.png,labels/val/S4_fall_backwards_cas400014.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400015.png,Subject.4/Fall backwards/cas400015.txt,images/val/S4_fall_backwards_cas400015.png,labels/val/S4_fall_backwards_cas400015.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400016.png,Subject.4/Fall backwards/cas400016.txt,images/val/S4_fall_backwards_cas400016.png,labels/val/S4_fall_backwards_cas400016.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400017.png,Subject.4/Fall backwards/cas400017.txt,images/val/S4_fall_backwards_cas400017.png,labels/val/S4_fall_backwards_cas400017.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400018.png,Subject.4/Fall backwards/cas400018.txt,images/val/S4_fall_backwards_cas400018.png,labels/val/S4_fall_backwards_cas400018.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400019.png,Subject.4/Fall backwards/cas400019.txt,images/val/S4_fall_backwards_cas400019.png,labels/val/S4_fall_backwards_cas400019.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400020.png,Subject.4/Fall backwards/cas400020.txt,images/val/S4_fall_backwards_cas400020.png,labels/val/S4_fall_backwards_cas400020.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400021.png,Subject.4/Fall backwards/cas400021.txt,images/val/S4_fall_backwards_cas400021.png,labels/val/S4_fall_backwards_cas400021.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400022.png,Subject.4/Fall backwards/cas400022.txt,images/val/S4_fall_backwards_cas400022.png,labels/val/S4_fall_backwards_cas400022.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400023.png,Subject.4/Fall backwards/cas400023.txt,images/val/S4_fall_backwards_cas400023.png,labels/val/S4_fall_backwards_cas400023.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400024.png,Subject.4/Fall backwards/cas400024.txt,images/val/S4_fall_backwards_cas400024.png,labels/val/S4_fall_backwards_cas400024.txt,hardlink
4,Fall backwards,fall,val,Subject.4/Fall backwards/cas400025.png,Subject.4/Fall backwards/cas400025.txt,images/val/S4_fall_backwards_cas400025.png,labels/val/S4_fall_backwards_cas400025.txt,hardlink
